,Op name,Op type,Is parameter,Is input,Is output,Variable name,Noise:Signal Power Ratio,Noise Mean,Noise Std,Noise Skewness,Noise Kurtosis,Noise Hist,Noise Max,Noise Min,Quantized Mean,Quantized Std,Quantized Skewness,Quantized Kurtosis,Quantized Hist,Quantized Max,Quantized Min,Float Mean,Float Std,Float Skewness,Float Kurtosis,Float Hist,Float Max,Float Min
0,Conv_0,Conv,False,True,False,input.1,1.5519313819822855e-05,-4.834397623199038e-05,0.0022638130467385054,0.037722546607255936,-1.18797767162323,"[322.0, 274.0, 282.0, 309.0, 269.0, 274.0, 302.0, 302.0, 319.0, 301.0, 282.0, 315.0, 290.0, 311.0, 271.0, 297.0, 311.0, 278.0, 246.0, 317.0, 255.0, 303.0, 295.0, 246.0, 296.0, 259.0, 272.0, 271.0, 274.0, 288.0, 295.0, 290.0]",0.003921031951904297,-0.003920614719390869,0.4978295564651489,0.2871542274951935,0.012991583906114101,-1.1851640939712524,"[264.0, 277.0, 280.0, 272.0, 302.0, 279.0, 293.0, 288.0, 315.0, 284.0, 308.0, 277.0, 296.0, 305.0, 301.0, 296.0, 284.0, 300.0, 292.0, 271.0, 308.0, 287.0, 314.0, 251.0, 271.0, 282.0, 303.0, 275.0, 278.0, 285.0, 307.0, 271.0]",0.9959807991981506,0.0,0.49787792563438416,0.28716766834259033,0.013099703937768936,-1.1850768327713013,"[307.0, 258.0, 293.0, 269.0, 301.0, 288.0, 274.0, 298.0, 301.0, 281.0, 314.0, 276.0, 300.0, 296.0, 299.0, 302.0, 276.0, 304.0, 292.0, 269.0, 303.0, 287.0, 318.0, 245.0, 277.0, 278.0, 301.0, 269.0, 281.0, 284.0, 303.0, 272.0]",0.9997128248214722,8.654594421386719e-05
1,Conv_0,Conv,True,True,False,538,3.684608964249492e-05,-2.576458064140752e-05,0.0003717078943736851,-0.2775077819824219,2.6904993057250977,"[18.0, 27.0, 117.0, 27.0, 27.0, 63.0, 54.0, 108.0, 171.0, 36.0, 162.0, 288.0, 378.0, 630.0, 504.0, 909.0, 3114.0, 693.0, 423.0, 306.0, 342.0, 243.0, 108.0, 144.0, 99.0, 72.0, 36.0, 9.0, 45.0, 18.0, 0.0, 45.0]",0.0013789646327495575,-0.0014222264289855957,0.0024120525922626257,0.06132548674941063,0.5731865763664246,8.640012741088867,"[9.0, 0.0, 18.0, 9.0, 0.0, 0.0, 0.0, 18.0, 27.0, 36.0, 81.0, 144.0, 180.0, 198.0, 279.0, 792.0, 3321.0, 2241.0, 792.0, 288.0, 234.0, 171.0, 81.0, 18.0, 90.0, 63.0, 9.0, 27.0, 0.0, 36.0, 27.0, 27.0]",0.3221355974674225,-0.36408886313438416,0.0024378173984587193,0.06133440136909485,0.5842981338500977,8.655356407165527,"[9.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 18.0, 27.0, 36.0, 81.0, 153.0, 189.0, 207.0, 270.0, 810.0, 3915.0, 1683.0, 738.0, 324.0, 180.0, 171.0, 81.0, 45.0, 63.0, 63.0, 9.0, 27.0, 0.0, 36.0, 27.0, 27.0]",0.32340386509895325,-0.36266663670539856
2,Conv_0,Conv,True,True,False,539,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.21741391718387604,0.3772919178009033,0.0531495176255703,-0.8425009250640869,"[288.0, 0.0, 288.0, 288.0, 576.0, 0.0, 0.0, 0.0, 576.0, 576.0, 1440.0, 0.0, 288.0, 0.0, 0.0, 0.0, 576.0, 0.0, 576.0, 576.0, 288.0, 864.0, 0.0, 576.0, 576.0, 288.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0]",0.9677531719207764,-0.4873826801776886,0.21741391718387604,0.3772919178009033,0.0531495176255703,-0.8425009250640869,"[288.0, 0.0, 288.0, 288.0, 576.0, 0.0, 0.0, 0.0, 576.0, 576.0, 1440.0, 0.0, 288.0, 0.0, 0.0, 0.0, 576.0, 0.0, 576.0, 576.0, 288.0, 864.0, 0.0, 576.0, 576.0, 288.0, 0.0, 0.0, 0.0, 0.0, 0.0, 576.0]",0.9677531719207764,-0.4873826801776886
3,Conv_0,Conv,False,False,True,537,1.195268578157993e-05,-0.0004125129198655486,0.0015627407701686025,-2.4511756896972656,9.82775592803955,"[1.0, 3.0, 2.0, 5.0, 16.0, 26.0, 24.0, 28.0, 39.0, 55.0, 31.0, 53.0, 47.0, 43.0, 62.0, 96.0, 136.0, 201.0, 416.0, 804.0, 1777.0, 3797.0, 790.0, 374.0, 196.0, 97.0, 33.0, 32.0, 18.0, 7.0, 5.0, 2.0]",0.0057298243045806885,-0.011414766311645508,0.20253264904022217,0.42101576924324036,-0.15305083990097046,-0.7296757698059082,"[1.0, 2.0, 13.0, 67.0, 126.0, 102.0, 100.0, 263.0, 314.0, 209.0, 280.0, 266.0, 125.0, 407.0, 1721.0, 177.0, 177.0, 171.0, 177.0, 422.0, 701.0, 623.0, 645.0, 528.0, 509.0, 388.0, 82.0, 30.0, 319.0, 174.0, 96.0, 1.0]",1.144712209701538,-0.9804991483688354,0.20294517278671265,0.42114827036857605,-0.1526246964931488,-0.7313525676727295,"[1.0, 2.0, 15.0, 72.0, 124.0, 98.0, 101.0, 268.0, 310.0, 208.0, 286.0, 262.0, 123.0, 406.0, 1725.0, 174.0, 181.0, 173.0, 177.0, 434.0, 693.0, 632.0, 641.0, 525.0, 517.0, 364.0, 83.0, 33.0, 317.0, 190.0, 80.0, 1.0]",1.147046685218811,-0.9785072803497314
4,Conv_4,Conv,False,True,False,319,4.0945105865830556e-05,-0.00035112613113597035,0.0026894323527812958,-6.068416595458984,205.18321228027344,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 61.0, 195.0, 1655.0, 5290.0, 1899.0, 111.0]",0.007937222719192505,-0.1000136137008667,0.2909284234046936,0.3076249659061432,0.609843909740448,-0.8084232807159424,"[4029.0, 82.0, 89.0, 96.0, 80.0, 84.0, 93.0, 77.0, 104.0, 200.0, 297.0, 411.0, 269.0, 300.0, 347.0, 339.0, 299.0, 248.0, 250.0, 261.0, 246.0, 225.0, 108.0, 39.0, 26.0, 10.0, 38.0, 182.0, 118.0, 22.0, 190.0, 57.0]",1.0470330715179443,0.0,0.29127952456474304,0.30791354179382324,0.6088127493858337,-0.8102991580963135,"[4046.0, 87.0, 101.0, 102.0, 90.0, 95.0, 89.0, 106.0, 193.0, 312.0, 435.0, 294.0, 332.0, 382.0, 345.0, 311.0, 256.0, 293.0, 270.0, 264.0, 124.0, 46.0, 25.0, 11.0, 79.0, 225.0, 39.0, 106.0, 151.0, 6.0, 0.0, 1.0]",1.147046685218811,0.0
5,Conv_4,Conv,True,True,False,541,4.115267438464798e-05,-0.0014223570469766855,0.011845593340694904,-0.09372695535421371,5.862071990966797,"[36.0, 0.0, 0.0, 0.0, 54.0, 0.0, 54.0, 36.0, 36.0, 180.0, 63.0, 270.0, 333.0, 297.0, 873.0, 981.0, 3249.0, 1314.0, 495.0, 63.0, 333.0, 171.0, 171.0, 99.0, 18.0, 0.0, 0.0, 0.0, 0.0, 45.0, 0.0, 45.0]",0.05448007583618164,-0.059108734130859375,0.008276293985545635,1.8570187091827393,-0.16379526257514954,14.916696548461914,"[18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 126.0, 72.0, 72.0, 9.0, 180.0, 288.0, 729.0, 5121.0, 1503.0, 531.0, 126.0, 63.0, 63.0, 144.0, 27.0, 0.0, 63.0, 18.0, 54.0, 0.0, 9.0]",10.639642715454102,-15.131936073303223,0.00969866942614317,1.8597761392593384,-0.13912251591682434,14.788520812988281,"[18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 126.0, 72.0, 72.0, 9.0, 180.0, 297.0, 765.0, 5103.0, 1476.0, 531.0, 126.0, 63.0, 63.0, 144.0, 27.0, 0.0, 63.0, 0.0, 72.0, 0.0, 9.0]",10.617989540100098,-15.072827339172363
6,Conv_4,Conv,True,True,False,542,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.42253947257995605,0.758437991142273,2.559629201889038,8.687458038330078,"[864.0, 576.0, 0.0, 2880.0, 0.0, 1152.0, 576.0, 0.0, 288.0, 1728.0, 576.0, 0.0, 0.0, 0.0, 0.0, 288.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 288.0]",3.7314860820770264,-0.4123309552669525,0.42253947257995605,0.758437991142273,2.559629201889038,8.687458038330078,"[864.0, 576.0, 0.0, 2880.0, 0.0, 1152.0, 576.0, 0.0, 288.0, 1728.0, 576.0, 0.0, 0.0, 0.0, 0.0, 288.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 288.0]",3.7314860820770264,-0.4123309552669525
7,Conv_4,Conv,False,False,True,540,0.0006193227018229663,-0.006051809061318636,0.020149696618318558,-0.8622881770133972,10.056811332702637,"[2.0, 4.0, 8.0, 26.0, 48.0, 136.0, 224.0, 354.0, 555.0, 1079.0, 5788.0, 620.0, 188.0, 88.0, 50.0, 34.0, 9.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.2890852987766266,-0.14285705983638763,0.4681738615036011,0.6945213675498962,1.3612767457962036,3.179908275604248,"[8.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 19.0, 946.0, 394.0, 2488.0, 1392.0, 456.0, 961.0, 579.0, 703.0, 481.0, 255.0, 153.0, 95.0, 53.0, 54.0, 42.0, 44.0, 25.0, 16.0, 18.0, 11.0, 5.0, 4.0, 7.0, 4.0]",4.531251430511475,-2.1668293476104736,0.4742257297039032,0.6998569369316101,1.3873143196105957,3.2757620811462402,"[8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 17.0, 937.0, 386.0, 2463.0, 1415.0, 470.0, 972.0, 559.0, 711.0, 484.0, 250.0, 150.0, 104.0, 50.0, 55.0, 41.0, 41.0, 32.0, 18.0, 18.0, 11.0, 5.0, 5.0, 7.0, 5.0]",4.540633678436279,-2.1694834232330322
8,Conv_8,Conv,False,True,False,324,0.0007095860783010721,-0.006314452737569809,0.021294835954904556,-0.5474345684051514,7.611759185791016,"[2.0, 6.0, 14.0, 48.0, 87.0, 164.0, 282.0, 420.0, 754.0, 2289.0, 4081.0, 661.0, 213.0, 94.0, 60.0, 19.0, 15.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.2823529541492462,-0.13326740264892578,0.515916109085083,0.6443350911140442,1.7602818012237549,4.258414268493652,"[3791.0, 539.0, 1040.0, 312.0, 496.0, 628.0, 571.0, 322.0, 428.0, 298.0, 189.0, 129.0, 120.0, 66.0, 20.0, 39.0, 40.0, 25.0, 30.0, 30.0, 23.0, 19.0, 10.0, 11.0, 13.0, 7.0, 2.0, 4.0, 3.0, 3.0, 6.0, 2.0]",4.5176472663879395,0.0,0.5222305059432983,0.6500042080879211,1.7805448770523071,4.347223281860352,"[3833.0, 536.0, 1039.0, 313.0, 499.0, 653.0, 417.0, 482.0, 415.0, 269.0, 186.0, 110.0, 94.0, 72.0, 33.0, 37.0, 42.0, 22.0, 33.0, 25.0, 26.0, 17.0, 11.0, 10.0, 12.0, 8.0, 4.0, 3.0, 3.0, 6.0, 4.0, 2.0]",4.540633678436279,0.0
9,Conv_8,Conv,True,True,False,544,4.622167398338206e-05,-7.972406456246972e-05,0.001742169144563377,0.00865999236702919,-0.8153696060180664,"[90.0, 36.0, 54.0, 108.0, 270.0, 162.0, 270.0, 378.0, 360.0, 396.0, 558.0, 324.0, 234.0, 594.0, 522.0, 414.0, 360.0, 432.0, 450.0, 450.0, 378.0, 432.0, 324.0, 378.0, 252.0, 306.0, 198.0, 216.0, 144.0, 90.0, 0.0, 36.0]",0.004014059901237488,-0.004060506820678711,0.008025464601814747,0.2564428448677063,-0.1456952691078186,1.938039779663086,"[36.0, 0.0, 18.0, 0.0, 36.0, 18.0, 18.0, 54.0, 72.0, 198.0, 162.0, 108.0, 234.0, 396.0, 306.0, 576.0, 630.0, 2448.0, 954.0, 702.0, 558.0, 378.0, 288.0, 162.0, 198.0, 252.0, 108.0, 108.0, 72.0, 36.0, 36.0, 54.0]",0.8212078809738159,-1.039495587348938,0.008105187676846981,0.256392240524292,-0.1353280246257782,1.9249329566955566,"[36.0, 0.0, 18.0, 0.0, 36.0, 18.0, 18.0, 54.0, 90.0, 180.0, 162.0, 144.0, 198.0, 396.0, 324.0, 630.0, 594.0, 2448.0, 1008.0, 612.0, 612.0, 342.0, 288.0, 144.0, 216.0, 234.0, 108.0, 108.0, 72.0, 36.0, 36.0, 54.0]",0.8244410157203674,-1.0354350805282593
10,Conv_8,Conv,True,True,False,545,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-0.2578192949295044,1.1666368246078491,0.23806160688400269,-0.9977161884307861,"[576.0, 0.0, 576.0, 0.0, 576.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0, 1152.0, 0.0, 1152.0, 0.0, 576.0, 576.0, 0.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0, 1152.0]",1.6371256113052368,-2.1412925720214844,-0.2578192949295044,1.1666368246078491,0.23806160688400269,-0.9977161884307861,"[576.0, 0.0, 576.0, 0.0, 576.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0, 1152.0, 0.0, 1152.0, 0.0, 576.0, 576.0, 0.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 0.0, 576.0, 0.0, 0.0, 0.0, 576.0, 1152.0]",1.6371256113052368,-2.1412925720214844
11,Conv_8,Conv,False,False,True,543,0.0033528292551636696,-0.008326157927513123,0.033120907843112946,-0.20118491351604462,0.20702099800109863,"[3.0, 3.0, 7.0, 15.0, 29.0, 40.0, 66.0, 127.0, 184.0, 256.0, 332.0, 463.0, 598.0, 731.0, 859.0, 955.0, 945.0, 964.0, 778.0, 653.0, 418.0, 330.0, 202.0, 126.0, 73.0, 34.0, 10.0, 5.0, 5.0, 2.0, 2.0, 1.0]",0.12791705131530762,-0.14079809188842773,0.009184864349663258,0.5884647369384766,-0.21578866243362427,1.1379857063293457,"[1.0, 0.0, 3.0, 2.0, 2.0, 7.0, 9.0, 21.0, 11.0, 27.0, 37.0, 95.0, 148.0, 290.0, 503.0, 768.0, 894.0, 1134.0, 1278.0, 1151.0, 1014.0, 732.0, 464.0, 296.0, 162.0, 78.0, 47.0, 19.0, 11.0, 7.0, 3.0, 2.0]",2.5305190086364746,-3.4251394271850586,0.017511021345853806,0.5895395278930664,-0.2188565880060196,1.1454625129699707,"[1.0, 0.0, 3.0, 3.0, 2.0, 7.0, 8.0, 21.0, 13.0, 29.0, 41.0, 97.0, 156.0, 294.0, 497.0, 757.0, 901.0, 1124.0, 1262.0, 1168.0, 1005.0, 723.0, 470.0, 294.0, 157.0, 93.0, 46.0, 19.0, 12.0, 7.0, 4.0, 2.0]",2.521139144897461,-3.3912112712860107
12,Conv_9,Conv,False,True,False,543,0.0035447697155177593,-0.008445264771580696,0.03408468887209892,-0.1889675408601761,0.14257431030273438,"[2.0, 1.0, 7.0, 16.0, 22.0, 51.0, 90.0, 139.0, 196.0, 301.0, 376.0, 543.0, 704.0, 814.0, 939.0, 1001.0, 977.0, 893.0, 720.0, 520.0, 356.0, 256.0, 159.0, 69.0, 33.0, 19.0, 4.0, 4.0, 1.0, 1.0, 1.0, 1.0]",0.14232759177684784,-0.14569419622421265,0.009065758436918259,0.5884841680526733,-0.2137894481420517,1.1352286338806152,"[1.0, 0.0, 3.0, 2.0, 2.0, 7.0, 9.0, 21.0, 11.0, 27.0, 38.0, 83.0, 170.0, 271.0, 548.0, 731.0, 828.0, 1216.0, 1195.0, 1262.0, 947.0, 777.0, 430.0, 322.0, 148.0, 83.0, 42.0, 21.0, 10.0, 7.0, 2.0, 2.0]",2.5396900177001953,-3.4343535900115967,0.017511021345853806,0.5895395278930664,-0.2188565880060196,1.1454625129699707,"[1.0, 0.0, 3.0, 3.0, 2.0, 7.0, 8.0, 21.0, 13.0, 29.0, 41.0, 97.0, 156.0, 294.0, 497.0, 757.0, 901.0, 1124.0, 1262.0, 1168.0, 1005.0, 723.0, 470.0, 294.0, 157.0, 93.0, 46.0, 19.0, 12.0, 7.0, 4.0, 2.0]",2.521139144897461,-3.3912112712860107
13,Conv_9,Conv,True,True,False,547,2.6428146156831644e-05,-2.8722595743602142e-05,0.0006255065673030913,-0.036086276173591614,1.113668441772461,"[9.0, 0.0, 18.0, 54.0, 45.0, 81.0, 99.0, 81.0, 171.0, 189.0, 207.0, 396.0, 450.0, 702.0, 1044.0, 846.0, 1368.0, 909.0, 747.0, 468.0, 396.0, 252.0, 153.0, 117.0, 162.0, 135.0, 27.0, 9.0, 45.0, 0.0, 27.0, 9.0]",0.0022940486669540405,-0.0023486092686653137,0.0032677031122148037,0.12176569551229477,-0.07919883728027344,2.120192050933838,"[18.0, 18.0, 18.0, 9.0, 18.0, 45.0, 135.0, 90.0, 108.0, 144.0, 153.0, 288.0, 477.0, 711.0, 1062.0, 1332.0, 1485.0, 810.0, 801.0, 414.0, 333.0, 234.0, 108.0, 144.0, 63.0, 54.0, 36.0, 63.0, 18.0, 0.0, 9.0, 18.0]",0.4992421269416809,-0.4899475574493408,0.003296425100415945,0.12175780534744263,-0.07282430678606033,2.1164193153381348,"[18.0, 18.0, 18.0, 9.0, 18.0, 45.0, 135.0, 90.0, 117.0, 135.0, 153.0, 315.0, 459.0, 747.0, 1071.0, 1359.0, 1440.0, 846.0, 747.0, 432.0, 306.0, 234.0, 135.0, 108.0, 72.0, 45.0, 36.0, 63.0, 18.0, 0.0, 9.0, 18.0]",0.5012076497077942,-0.4880337119102478
14,Conv_9,Conv,True,True,False,548,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.12294825166463852,0.160359725356102,0.09654000401496887,2.7549304962158203,"[90.0, 0.0, 0.0, 108.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 648.0, 360.0, 1575.0, 738.0, 1098.0, 360.0, 747.0, 603.0, 1143.0, 630.0, 351.0, 378.0, 171.0, 99.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 117.0]",0.7278643846511841,-0.4569454491138458,0.12294825166463852,0.160359725356102,0.09654000401496887,2.7549304962158203,"[90.0, 0.0, 0.0, 108.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 648.0, 360.0, 1575.0, 738.0, 1098.0, 360.0, 747.0, 603.0, 1143.0, 630.0, 351.0, 378.0, 171.0, 99.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 117.0]",0.7278643846511841,-0.4569454491138458
15,Conv_9,Conv,False,False,True,546,0.002317119622603059,0.0003201593935955316,0.01783755049109459,0.19419081509113312,2.543640613555908,"[1.0, 1.0, 6.0, 7.0, 11.0, 26.0, 60.0, 72.0, 122.0, 206.0, 358.0, 495.0, 1079.0, 1864.0, 1943.0, 1215.0, 679.0, 377.0, 269.0, 149.0, 111.0, 62.0, 44.0, 33.0, 16.0, 2.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0]",0.11675748229026794,-0.0927376076579094,0.1330278217792511,0.34462544322013855,0.25955864787101746,9.857369422912598,"[5.0, 5.0, 9.0, 24.0, 32.0, 56.0, 103.0, 186.0, 323.0, 702.0, 1270.0, 2175.0, 2682.0, 1003.0, 297.0, 159.0, 99.0, 45.0, 16.0, 11.0, 1.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 2.0, 6.0]",3.488640785217285,-1.7935521602630615,0.1327076554298401,0.3460451662540436,0.24022409319877625,9.616678237915039,"[4.0, 5.0, 8.0, 18.0, 37.0, 58.0, 93.0, 183.0, 305.0, 655.0, 1180.0, 2037.0, 2714.0, 1223.0, 330.0, 167.0, 105.0, 48.0, 20.0, 11.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 6.0]",3.470500946044922,-1.8117051124572754
16,Conv_13,Conv,False,True,False,331,0.0026958060916513205,-0.0006598310428671539,0.01625487208366394,-3.6138126850128174,70.14794158935547,"[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 13.0, 57.0, 183.0, 608.0, 2074.0, 4964.0, 977.0, 217.0, 77.0, 23.0, 11.0, 0.0, 1.0]",0.1115877777338028,-0.34630370140075684,0.20448464155197144,0.2338773012161255,3.2939765453338623,27.144235610961914,"[3431.0, 1395.0, 1672.0, 1406.0, 555.0, 258.0, 149.0, 100.0, 91.0, 58.0, 38.0, 19.0, 13.0, 6.0, 8.0, 3.0, 1.0, 0.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0]",3.124197244644165,0.0,0.2051444798707962,0.2368217259645462,3.601656913757324,32.95357131958008,"[3719.0, 1661.0, 1776.0, 1098.0, 390.0, 194.0, 111.0, 95.0, 69.0, 40.0, 21.0, 13.0, 8.0, 7.0, 1.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 4.0]",3.470500946044922,0.0
17,Conv_13,Conv,True,True,False,550,2.2227122826734558e-05,-0.00045495718950405717,0.004193241707980633,0.04507321119308472,3.9617671966552734,"[9.0, 0.0, 0.0, 18.0, 45.0, 81.0, 81.0, 63.0, 36.0, 117.0, 126.0, 468.0, 387.0, 891.0, 1863.0, 1917.0, 1494.0, 639.0, 333.0, 198.0, 72.0, 36.0, 108.0, 117.0, 36.0, 18.0, 27.0, 27.0, 0.0, 0.0, 0.0, 9.0]",0.021692276000976562,-0.02042698860168457,-0.011633449234068394,0.8944647908210754,-0.05492745339870453,5.833283424377441,"[45.0, 27.0, 9.0, 9.0, 45.0, 9.0, 90.0, 27.0, 45.0, 99.0, 153.0, 189.0, 702.0, 1368.0, 2241.0, 2007.0, 873.0, 387.0, 171.0, 297.0, 72.0, 108.0, 54.0, 36.0, 18.0, 45.0, 63.0, 18.0, 0.0, 0.0, 0.0, 9.0]",4.787240505218506,-4.169593334197998,-0.01117849163711071,0.8945732116699219,-0.047924354672431946,5.829367637634277,"[45.0, 27.0, 9.0, 9.0, 45.0, 9.0, 90.0, 27.0, 45.0, 99.0, 153.0, 180.0, 711.0, 1368.0, 2241.0, 2007.0, 873.0, 378.0, 180.0, 288.0, 72.0, 117.0, 54.0, 36.0, 18.0, 45.0, 63.0, 18.0, 0.0, 0.0, 0.0, 9.0]",4.765548229217529,-4.153306007385254
18,Conv_13,Conv,True,True,False,551,0.0,0.0,0.0,,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9216.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.17641311883926392,0.39957869052886963,1.1244672536849976,2.215423583984375,"[108.0, 189.0, 117.0, 135.0, 0.0, 72.0, 360.0, 306.0, 603.0, 2817.0, 954.0, 378.0, 162.0, 288.0, 324.0, 981.0, 270.0, 63.0, 0.0, 171.0, 270.0, 117.0, 171.0, 0.0, 108.0, 0.0, 0.0, 63.0, 0.0, 0.0, 0.0, 189.0]",1.604466199874878,-0.6747135519981384,0.17641311883926392,0.39957869052886963,1.1244672536849976,2.215423583984375,"[108.0, 189.0, 117.0, 135.0, 0.0, 72.0, 360.0, 306.0, 603.0, 2817.0, 954.0, 378.0, 162.0, 288.0, 324.0, 981.0, 270.0, 63.0, 0.0, 171.0, 270.0, 117.0, 171.0, 0.0, 108.0, 0.0, 0.0, 63.0, 0.0, 0.0, 0.0, 189.0]",1.604466199874878,-0.6747135519981384
19,Conv_13,Conv,False,False,True,549,0.004345275461673737,-0.0004254711093381047,0.02997606061398983,0.8652082085609436,16.924829483032227,"[2.0, 6.0, 17.0, 36.0, 82.0, 147.0, 387.0, 1185.0, 3165.0, 2679.0, 1004.0, 314.0, 119.0, 46.0, 12.0, 2.0, 3.0, 1.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",0.46166419982910156,-0.1783561408519745,0.11136633902788162,0.43774276971817017,-0.7970433831214905,8.364907264709473,"[9.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 6.0, 12.0, 9.0, 34.0, 31.0, 85.0, 184.0, 420.0, 830.0, 2070.0, 2569.0, 1437.0, 708.0, 483.0, 188.0, 69.0, 37.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 1.0]",3.052781105041504,-3.858506917953491,0.11179181188344955,0.44083330035209656,-0.9471549987792969,10.197080612182617,"[5.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 4.0, 9.0, 14.0, 22.0, 44.0, 93.0, 202.0, 493.0, 1012.0, 2552.0, 2403.0, 1208.0, 665.0, 278.0, 115.0, 47.0, 23.0, 14.0, 5.0, 0.0, 0.0, 0.0, 1.0]",3.072608709335327,-4.267017841339111
